"tag","wav_name","start_time_local","end_time_local"
"cc23_CAPE","cc23_CAPE033.wav",2023-01-17 17:00:33,2023-01-18 01:12:44
"cc23_CAPE","cc23_CAPE034.wav",2023-01-18 01:12:46,2023-01-18 09:00:29
"cc23_CAPE","cc23_CAPE035.wav",2023-01-18 17:00:35,2023-01-19 02:25:14
"cc23_CAPE","cc23_CAPE036.wav",2023-01-19 02:25:16,2023-01-19 09:00:32
"cc23_CAPE","cc23_CAPE037.wav",2023-01-19 17:00:37,2023-01-20 02:00:53
"cc23_CAPE","cc23_CAPE038.wav",2023-01-20 02:00:55,2023-01-20 09:00:34
"cc23_CAPE","cc23_CAPE039.wav",2023-01-20 17:00:39,2023-01-21 02:34:29
"cc23_CAPE","cc23_CAPE040.wav",2023-01-21 02:34:31,2023-01-21 09:00:36
"cc23_CAPE","cc23_CAPE041.wav",2023-01-21 17:00:41,2023-01-22 02:16:31
"cc23_CAPE","cc23_CAPE042.wav",2023-01-22 02:16:33,2023-01-22 09:00:38
"cc23_CAPE","cc23_CAPE043.wav",2023-01-22 17:00:43,2023-01-23 02:06:10
"cc23_CAPE","cc23_CAPE044.wav",2023-01-23 02:06:12,2023-01-23 09:00:40
"cc23_CAPE","cc23_CAPE045.wav",2023-01-23 17:00:45,2023-01-24 02:33:47
"cc23_CAPE","cc23_CAPE046.wav",2023-01-24 02:33:49,2023-01-24 09:00:42
"cc23_CAPE","cc23_CAPE047.wav",2023-01-24 17:00:47,2023-01-25 03:18:44
"cc23_CAPE","cc23_CAPE048.wav",2023-01-25 03:18:46,2023-01-25 09:00:43
"cc23_GYRO","cc23_GYRO001.wav",2023-01-01 17:00:02,2023-01-02 02:09:08
"cc23_GYRO","cc23_GYRO002.wav",2023-01-02 02:09:10,2023-01-02 08:59:57
"cc23_GYRO","cc23_GYRO003.wav",2023-01-02 17:00:04,2023-01-03 01:42:32
"cc23_GYRO","cc23_GYRO004.wav",2023-01-03 01:42:34,2023-01-03 09:00:00
"cc23_GYRO","cc23_GYRO005.wav",2023-01-03 17:00:06,2023-01-04 02:49:50
"cc23_GYRO","cc23_GYRO006.wav",2023-01-04 02:49:52,2023-01-04 09:00:02
"cc23_GYRO","cc23_GYRO007.wav",2023-01-04 17:00:08,2023-01-05 02:52:34
"cc23_GYRO","cc23_GYRO008.wav",2023-01-05 02:52:36,2023-01-05 09:00:04
"cc23_GYRO","cc23_GYRO009.wav",2023-01-05 17:00:10,2023-01-06 01:23:12
"cc23_GYRO","cc23_GYRO010.wav",2023-01-06 01:23:14,2023-01-06 09:00:06
"cc23_GYRO","cc23_GYRO011.wav",2023-01-06 17:00:12,2023-01-07 02:06:35
"cc23_GYRO","cc23_GYRO012.wav",2023-01-07 02:06:37,2023-01-07 09:00:08
"cc23_GYRO","cc23_GYRO013.wav",2023-01-07 17:00:14,2023-01-08 02:40:50
"cc23_GYRO","cc23_GYRO014.wav",2023-01-08 02:40:52,2023-01-08 09:00:10
"cc23_GYRO","cc23_GYRO015.wav",2023-01-08 17:00:16,2023-01-09 01:29:58
"cc23_GYRO","cc23_GYRO016.wav",2023-01-09 01:30:00,2023-01-09 09:00:12
"cc23_GYRO","cc23_GYRO017.wav",2023-01-09 17:00:17,2023-01-10 01:34:29
"cc23_GYRO","cc23_GYRO018.wav",2023-01-10 01:34:31,2023-01-10 09:00:13
"cc23_GYRO","cc23_GYRO019.wav",2023-01-10 17:00:19,2023-01-11 01:59:04
"cc23_GYRO","cc23_GYRO020.wav",2023-01-11 01:59:06,2023-01-11 09:00:15
"cc23_GYRO","cc23_GYRO021.wav",2023-01-11 17:00:21,2023-01-12 01:55:19
"cc23_GYRO","cc23_GYRO022.wav",2023-01-12 01:55:21,2023-01-12 09:00:17
"cc23_GYRO","cc23_GYRO023.wav",2023-01-12 17:00:23,2023-01-13 02:04:52
"cc23_GYRO","cc23_GYRO024.wav",2023-01-13 02:04:54,2023-01-13 09:00:19
"cc23_GYRO","cc23_GYRO025.wav",2023-01-13 17:00:25,2023-01-14 02:06:42
"cc23_GYRO","cc23_GYRO026.wav",2023-01-14 02:06:44,2023-01-14 09:00:21
"cc23_GYRO","cc23_GYRO027.wav",2023-01-14 17:00:27,2023-01-15 02:25:00
"cc23_GYRO","cc23_GYRO028.wav",2023-01-15 02:25:02,2023-01-15 09:00:23
"cc23_GYRO","cc23_GYRO029.wav",2023-01-15 17:00:29,2023-01-16 02:01:21
"cc23_GYRO","cc23_GYRO030.wav",2023-01-16 02:01:23,2023-01-16 09:00:25
"cc23_GYRO","cc23_GYRO031.wav",2023-01-16 17:00:31,2023-01-17 01:58:42
"cc23_GYRO","cc23_GYRO032.wav",2023-01-17 01:58:44,2023-01-17 09:00:27
"cc23_GYRO","cc23_GYRO033.wav",2023-01-17 17:00:33,2023-01-18 01:35:14
"cc23_GYRO","cc23_GYRO034.wav",2023-01-18 01:35:16,2023-01-18 09:00:30
"cc23_GYRO","cc23_GYRO035.wav",2023-01-18 17:00:35,2023-01-19 01:57:59
"cc23_GYRO","cc23_GYRO036.wav",2023-01-19 01:58:01,2023-01-19 09:00:31
"cc23_GYRO","cc23_GYRO037.wav",2023-01-19 17:00:37,2023-01-20 02:11:14
"cc23_GYRO","cc23_GYRO038.wav",2023-01-20 02:11:16,2023-01-20 09:00:33
"cc23_GYRO","cc23_GYRO039.wav",2023-01-20 17:00:39,2023-01-21 01:38:12
"cc23_GYRO","cc23_GYRO040.wav",2023-01-21 01:38:14,2023-01-21 09:00:36
"cc23_GYRO","cc23_GYRO041.wav",2023-01-21 17:00:41,2023-01-22 01:38:09
"cc23_GYRO","cc23_GYRO042.wav",2023-01-22 01:38:11,2023-01-22 09:00:37
"cc23_GYRO","cc23_GYRO043.wav",2023-01-22 17:00:43,2023-01-23 01:56:34
"cc23_GYRO","cc23_GYRO044.wav",2023-01-23 01:56:36,2023-01-23 09:00:40
"cc23_GYRO","cc23_GYRO045.wav",2023-01-23 17:00:45,2023-01-24 02:16:10
"cc23_GYRO","cc23_GYRO046.wav",2023-01-24 02:16:12,2023-01-24 09:00:42
"cc23_GYRO","cc23_GYRO047.wav",2023-01-24 17:00:47,2023-01-25 01:34:35
"cc23_GYRO","cc23_GYRO048.wav",2023-01-25 01:34:37,2023-01-25 09:00:44
"cc23_GYRO","cc23_GYRO049.wav",2023-01-25 17:00:48,2023-01-26 02:00:16
"cc23_GYRO","cc23_GYRO050.wav",2023-01-26 02:00:18,2023-01-26 09:00:45
"cc23_GYRO","cc23_GYRO051.wav",2023-01-26 17:00:50,2023-01-27 02:07:12
"cc23_GYRO","cc23_GYRO052.wav",2023-01-27 02:07:14,2023-01-27 09:00:47
"cc23_GYRO","cc23_GYRO053.wav",2023-01-27 17:00:52,2023-01-27 19:58:35
"cc23_GYRO","cc23_GYRO054.wav",2023-01-27 19:58:12,2023-01-27 19:58:35
"cc23_HONR","cc23_HONR001.wav",2023-01-01 17:00:03,2023-01-02 00:59:46
"cc23_HONR","cc23_HONR002.wav",2023-01-02 01:00:05,2023-01-02 08:59:48
"cc23_HONR","cc23_HONR003.wav",2023-01-02 09:00:07,2023-01-02 16:59:50
"cc23_HONR","cc23_HONR004.wav",2023-01-02 17:00:09,2023-01-03 00:59:52
"cc23_HONR","cc23_HONR005.wav",2023-01-03 01:00:11,2023-01-03 08:59:54
"cc23_HONR","cc23_HONR006.wav",2023-01-03 09:00:13,2023-01-03 16:59:56
"cc23_HONR","cc23_HONR007.wav",2023-01-03 17:00:15,2023-01-04 00:59:58
"cc23_HONR","cc23_HONR008.wav",2023-01-04 01:00:17,2023-01-04 09:00:00
"cc23_HONR","cc23_HONR009.wav",2023-01-04 09:00:19,2023-01-04 17:00:02
"cc23_HONR","cc23_HONR010.wav",2023-01-04 17:00:21,2023-01-05 01:00:04
"cc23_HONR","cc23_HONR011.wav",2023-01-05 01:00:23,2023-01-05 09:00:06
"cc23_HONR","cc23_HONR012.wav",2023-01-05 09:00:25,2023-01-05 17:00:08
"cc23_HONR","cc23_HONR013.wav",2023-01-05 17:00:27,2023-01-06 01:00:10
"cc23_HONR","cc23_HONR014.wav",2023-01-06 01:00:29,2023-01-06 09:00:13
"cc23_HONR","cc23_HONR015.wav",2023-01-06 09:00:31,2023-01-06 17:00:15
"cc23_HONR","cc23_HONR016.wav",2023-01-06 17:00:33,2023-01-07 01:00:17
"cc23_HONR","cc23_HONR017.wav",2023-01-07 01:00:35,2023-01-07 09:00:19
"cc23_HONR","cc23_HONR018.wav",2023-01-07 09:00:37,2023-01-07 17:00:21
"cc23_HONR","cc23_HONR019.wav",2023-01-07 17:00:39,2023-01-08 01:00:23
"cc23_HONR","cc23_HONR020.wav",2023-01-08 01:00:41,2023-01-08 09:00:25
"cc23_HONR","cc23_HONR021.wav",2023-01-08 09:00:43,2023-01-08 17:00:27
"cc23_HONR","cc23_HONR022.wav",2023-01-08 17:00:45,2023-01-09 01:00:28
"cc23_HONR","cc23_HONR023.wav",2023-01-09 01:00:47,2023-01-09 09:00:31
"cc23_HONR","cc23_HONR024.wav",2023-01-09 09:00:49,2023-01-09 17:00:33
"cc23_HONR","cc23_HONR025.wav",2023-01-09 17:00:51,2023-01-10 01:00:35
"cc23_HONR","cc23_HONR026.wav",2023-01-10 01:00:53,2023-01-10 08:58:08
"cc23_HONR","cc23_HONR027.wav",2023-01-10 09:00:55,2023-01-10 09:01:32
"cc23_HONR","cc23_HONR028.wav",2023-01-10 17:00:57,2023-01-11 01:00:41
"cc23_HONR","cc23_HONR029.wav",2023-01-11 01:00:59,2023-01-11 09:00:43
"cc23_HONR","cc23_HONR030.wav",2023-01-11 09:01:00,2023-01-11 17:00:44
"cc23_HONR","cc23_HONR031.wav",2023-01-11 17:01:02,2023-01-12 01:00:46
"cc23_HONR","cc23_HONR032.wav",2023-01-12 01:01:04,2023-01-12 09:00:48
"cc23_HONR","cc23_HONR033.wav",2023-01-12 09:01:06,2023-01-12 17:00:50
"cc23_HONR","cc23_HONR034.wav",2023-01-12 17:01:08,2023-01-13 01:00:52
"cc23_HONR","cc23_HONR035.wav",2023-01-13 01:01:10,2023-01-13 09:00:54
"cc23_HONR","cc23_HONR036.wav",2023-01-13 09:01:12,2023-01-13 17:00:56
"cc23_HONR","cc23_HONR037.wav",2023-01-13 17:01:14,2023-01-14 01:00:58
"cc23_HONR","cc23_HONR038.wav",2023-01-14 01:01:16,2023-01-14 09:01:00
"cc23_HONR","cc23_HONR039.wav",2023-01-14 09:01:18,2023-01-14 17:01:03
"cc23_HONR","cc23_HONR040.wav",2023-01-14 17:01:20,2023-01-15 01:01:04
"cc23_HONR","cc23_HONR041.wav",2023-01-15 01:01:22,2023-01-15 09:01:06
"cc23_HONR","cc23_HONR042.wav",2023-01-15 09:01:24,2023-01-15 17:01:09
"cc23_HONR","cc23_HONR043.wav",2023-01-15 17:01:26,2023-01-16 01:01:10
"cc23_HONR","cc23_HONR044.wav",2023-01-16 01:01:28,2023-01-16 09:01:13
"cc23_HONR","cc23_HONR045.wav",2023-01-16 09:01:30,2023-01-16 16:47:56
"cc23_HONR","cc23_HONR046.wav",2023-01-16 16:47:58,2023-01-16 17:01:16
"cc23_HONR","cc23_HONR047.wav",2023-01-16 17:01:32,2023-01-17 01:01:16
"cc23_HONR","cc23_HONR048.wav",2023-01-17 01:01:34,2023-01-17 09:01:19
"cc23_HONR","cc23_HONR049.wav",2023-01-17 09:01:36,2023-01-17 17:01:21
"cc23_HONR","cc23_HONR050.wav",2023-01-17 17:01:38,2023-01-18 01:01:23
"cc23_HONR","cc23_HONR051.wav",2023-01-18 01:01:40,2023-01-18 09:01:24
"cc23_HONR","cc23_HONR052.wav",2023-01-18 09:01:42,2023-01-18 17:01:27
"cc23_HONR","cc23_HONR053.wav",2023-01-18 17:01:44,2023-01-19 01:01:28
"cc23_HONR","cc23_HONR054.wav",2023-01-19 01:01:46,2023-01-19 08:06:10
"cc23_HONR","cc23_HONR055.wav",2023-01-19 08:05:23,2023-01-19 08:05:49
"cc23_HONR","cc23_HONR056.wav",2023-01-19 08:05:23,2023-01-19 08:05:49
"cc23_JLP","cc23_JLP001.wav",2023-01-01 17:00:02,2023-01-02 03:30:42
"cc23_JLP","cc23_JLP002.wav",2023-01-02 03:30:44,2023-01-02 08:59:57
"cc23_JLP","cc23_JLP003.wav",2023-01-02 17:00:04,2023-01-03 01:36:31
"cc23_JLP","cc23_JLP004.wav",2023-01-03 01:36:33,2023-01-03 08:59:59
"cc23_JLP","cc23_JLP005.wav",2023-01-03 17:00:06,2023-01-04 04:25:06
"cc23_JLP","cc23_JLP006.wav",2023-01-04 04:25:08,2023-01-04 09:00:00
"cc23_JLP","cc23_JLP007.wav",2023-01-04 17:00:08,2023-01-05 02:41:25
"cc23_JLP","cc23_JLP008.wav",2023-01-05 02:41:27,2023-01-05 09:00:03
"cc23_JLP","cc23_JLP009.wav",2023-01-05 17:00:10,2023-01-06 03:18:58
"cc23_JLP","cc23_JLP010.wav",2023-01-06 03:19:00,2023-01-06 09:00:05
"cc23_JLP","cc23_JLP011.wav",2023-01-06 17:00:12,2023-01-07 02:13:32
"cc23_JLP","cc23_JLP012.wav",2023-01-07 02:13:34,2023-01-07 09:00:08
"cc23_JLP","cc23_JLP013.wav",2023-01-07 17:00:14,2023-01-08 02:09:46
"cc23_JLP","cc23_JLP014.wav",2023-01-08 02:09:48,2023-01-08 09:00:10
"cc23_JLP","cc23_JLP015.wav",2023-01-08 17:00:16,2023-01-09 04:02:16
"cc23_JLP","cc23_JLP016.wav",2023-01-09 04:02:18,2023-01-09 09:00:11
"cc23_JLP","cc23_JLP017.wav",2023-01-09 17:00:18,2023-01-10 02:18:59
"cc23_JLP","cc23_JLP018.wav",2023-01-10 02:19:01,2023-01-10 09:00:14
"cc23_JLP","cc23_JLP019.wav",2023-01-10 17:00:19,2023-01-11 02:52:47
"cc23_JLP","cc23_JLP020.wav",2023-01-11 02:52:49,2023-01-11 09:00:14
"cc23_JLP","cc23_JLP021.wav",2023-01-11 17:00:21,2023-01-12 03:49:54
"cc23_JLP","cc23_JLP022.wav",2023-01-12 03:49:56,2023-01-12 09:00:16
"cc23_JLP","cc23_JLP023.wav",2023-01-12 17:00:23,2023-01-13 03:13:16
"cc23_JLP","cc23_JLP024.wav",2023-01-13 03:13:18,2023-01-13 09:00:19
"cc23_JLP","cc23_JLP025.wav",2023-01-13 17:00:25,2023-01-14 03:35:55
"cc23_JLP","cc23_JLP026.wav",2023-01-14 03:35:57,2023-01-14 09:00:20
"cc23_JLP","cc23_JLP027.wav",2023-01-14 17:00:27,2023-01-15 02:16:13
"cc23_JLP","cc23_JLP028.wav",2023-01-15 02:16:15,2023-01-15 09:00:23
"cc23_JLP","cc23_JLP029.wav",2023-01-15 17:00:29,2023-01-16 02:53:07
"cc23_JLP","cc23_JLP030.wav",2023-01-16 02:53:09,2023-01-16 09:00:25
"cc23_JLP","cc23_JLP031.wav",2023-01-16 17:00:31,2023-01-17 01:38:36
"cc23_JLP","cc23_JLP032.wav",2023-01-17 01:38:38,2023-01-17 09:00:26
"cc23_JLP","cc23_JLP033.wav",2023-01-17 17:00:33,2023-01-18 01:28:05
"cc23_JLP","cc23_JLP034.wav",2023-01-18 01:28:07,2023-01-18 09:00:29
"cc23_JLP","cc23_JLP035.wav",2023-01-18 17:00:35,2023-01-19 04:06:59
"cc23_JLP","cc23_JLP036.wav",2023-01-19 04:07:01,2023-01-19 09:00:31
"cc23_JLP","cc23_JLP037.wav",2023-01-19 17:00:37,2023-01-20 01:24:11
"cc23_JLP","cc23_JLP038.wav",2023-01-20 01:24:13,2023-01-20 09:00:33
"cc23_JLP","cc23_JLP039.wav",2023-01-20 17:00:39,2023-01-21 01:37:36
"cc23_JLP","cc23_JLP040.wav",2023-01-21 01:37:38,2023-01-21 09:00:35
"cc23_JLP","cc23_JLP041.wav",2023-01-21 17:00:41,2023-01-22 05:36:28
"cc23_JLP","cc23_JLP042.wav",2023-01-22 05:36:30,2023-01-22 09:00:37
"cc23_JOJO","cc23_JOJO001.wav",2023-01-01 17:00:03,2023-01-02 00:59:46
"cc23_JOJO","cc23_JOJO002.wav",2023-01-02 01:00:05,2023-01-02 08:59:48
"cc23_JOJO","cc23_JOJO003.wav",2023-01-02 09:00:07,2023-01-02 16:59:51
"cc23_JOJO","cc23_JOJO004.wav",2023-01-02 17:00:09,2023-01-03 00:59:52
"cc23_JOJO","cc23_JOJO005.wav",2023-01-03 01:00:11,2023-01-03 08:59:54
"cc23_JOJO","cc23_JOJO006.wav",2023-01-03 09:00:13,2023-01-03 16:59:57
"cc23_JOJO","cc23_JOJO007.wav",2023-01-03 17:00:15,2023-01-04 00:59:59
"cc23_JOJO","cc23_JOJO008.wav",2023-01-04 01:00:17,2023-01-04 08:40:10
"cc23_JOJO","cc23_JOJO009.wav",2023-01-04 08:40:12,2023-01-04 09:00:02
"cc23_JOJO","cc23_JOJO010.wav",2023-01-04 09:00:19,2023-01-04 17:00:02
"cc23_JOJO","cc23_JOJO011.wav",2023-01-04 17:00:21,2023-01-05 01:00:05
"cc23_JOJO","cc23_JOJO012.wav",2023-01-05 01:00:23,2023-01-05 09:00:07
"cc23_JOJO","cc23_JOJO013.wav",2023-01-05 09:00:25,2023-01-05 17:00:08
"cc23_JOJO","cc23_JOJO014.wav",2023-01-05 17:00:27,2023-01-06 01:00:10
"cc23_JOJO","cc23_JOJO015.wav",2023-01-06 01:00:29,2023-01-06 09:00:13
"cc23_JOJO","cc23_JOJO016.wav",2023-01-06 09:00:31,2023-01-06 17:00:15
"cc23_JOJO","cc23_JOJO017.wav",2023-01-06 17:00:33,2023-01-07 01:00:17
"cc23_JOJO","cc23_JOJO018.wav",2023-01-07 01:00:35,2023-01-07 09:00:19
"cc23_JOJO","cc23_JOJO019.wav",2023-01-07 09:00:37,2023-01-07 17:00:21
"cc23_JOJO","cc23_JOJO020.wav",2023-01-07 17:00:39,2023-01-08 01:00:22
"cc23_JOJO","cc23_JOJO021.wav",2023-01-08 01:00:41,2023-01-08 09:00:25
"cc23_JOJO","cc23_JOJO022.wav",2023-01-08 09:00:43,2023-01-08 17:00:27
"cc23_JOJO","cc23_JOJO023.wav",2023-01-08 17:00:45,2023-01-09 01:00:29
"cc23_JOJO","cc23_JOJO024.wav",2023-01-09 01:00:47,2023-01-09 08:51:26
"cc23_JOJO","cc23_JOJO025.wav",2023-01-09 08:51:29,2023-01-09 09:00:33
"cc23_JOJO","cc23_JOJO026.wav",2023-01-09 09:00:49,2023-01-09 17:00:33
"cc23_JOJO","cc23_JOJO027.wav",2023-01-09 17:00:51,2023-01-10 01:00:35
"cc23_JOJO","cc23_JOJO028.wav",2023-01-10 01:00:53,2023-01-10 09:00:37
"cc23_JOJO","cc23_JOJO029.wav",2023-01-10 09:00:54,2023-01-10 17:00:38
"cc23_JOJO","cc23_JOJO030.wav",2023-01-10 17:00:56,2023-01-11 01:00:40
"cc23_JOJO","cc23_JOJO031.wav",2023-01-11 01:00:58,2023-01-11 08:34:57
"cc23_JOJO","cc23_JOJO032.wav",2023-01-11 08:34:59,2023-01-11 09:00:44
"cc23_JOJO","cc23_JOJO033.wav",2023-01-11 09:01:00,2023-01-11 17:00:44
"cc23_JOJO","cc23_JOJO034.wav",2023-01-11 17:01:02,2023-01-12 01:00:46
"cc23_JOJO","cc23_JOJO035.wav",2023-01-12 01:01:04,2023-01-12 09:00:48
"cc23_JOJO","cc23_JOJO036.wav",2023-01-12 09:01:06,2023-01-12 17:00:51
"cc23_JOJO","cc23_JOJO037.wav",2023-01-12 17:01:08,2023-01-13 01:00:52
"cc23_JOJO","cc23_JOJO038.wav",2023-01-13 01:01:10,2023-01-13 09:00:54
"cc23_JOJO","cc23_JOJO039.wav",2023-01-13 09:01:12,2023-01-13 17:00:56
"cc23_JOJO","cc23_JOJO040.wav",2023-01-13 17:01:14,2023-01-14 01:00:58
"cc23_JOJO","cc23_JOJO041.wav",2023-01-14 01:01:16,2023-01-14 09:01:00
"cc23_JOJO","cc23_JOJO042.wav",2023-01-14 09:01:18,2023-01-14 17:01:02
"cc23_JOJO","cc23_JOJO043.wav",2023-01-14 17:01:20,2023-01-15 01:01:04
"cc23_JOJO","cc23_JOJO044.wav",2023-01-15 01:01:22,2023-01-15 08:49:21
"cc23_JOJO","cc23_JOJO045.wav",2023-01-15 08:49:24,2023-01-15 09:01:08
"cc23_JOJO","cc23_JOJO046.wav",2023-01-15 09:01:24,2023-01-15 17:01:08
"cc23_JOJO","cc23_JOJO047.wav",2023-01-15 17:01:26,2023-01-16 01:01:10
"cc23_JOJO","cc23_JOJO048.wav",2023-01-16 01:01:28,2023-01-16 09:01:13
"cc23_JOJO","cc23_JOJO049.wav",2023-01-16 09:01:30,2023-01-16 17:01:15
"cc23_JOJO","cc23_JOJO050.wav",2023-01-16 17:01:32,2023-01-17 01:01:16
"cc23_JOJO","cc23_JOJO051.wav",2023-01-17 01:01:34,2023-01-17 09:01:19
"cc23_JOJO","cc23_JOJO052.wav",2023-01-17 09:01:36,2023-01-17 17:01:21
"cc23_JOJO","cc23_JOJO053.wav",2023-01-17 17:01:38,2023-01-18 01:01:23
"cc23_JOJO","cc23_JOJO054.wav",2023-01-18 01:01:40,2023-01-18 09:01:25
"cc23_JOJO","cc23_JOJO055.wav",2023-01-18 09:01:42,2023-01-18 09:06:32
"cc23_KNIN","cc23_KNIN001.wav",2023-01-01 17:00:03,2023-01-02 00:28:55
"cc23_KNIN","cc23_KNIN002.wav",2023-01-02 00:28:57,2023-01-02 00:59:47
"cc23_KNIN","cc23_KNIN003.wav",2023-01-02 01:00:05,2023-01-02 07:50:56
"cc23_KNIN","cc23_KNIN004.wav",2023-01-02 07:50:58,2023-01-02 08:59:50
"cc23_KNIN","cc23_KNIN005.wav",2023-01-02 09:00:07,2023-01-02 16:59:50
"cc23_KNIN","cc23_KNIN006.wav",2023-01-02 17:00:09,2023-01-03 00:26:47
"cc23_KNIN","cc23_KNIN007.wav",2023-01-03 00:26:49,2023-01-03 00:59:54
"cc23_KNIN","cc23_KNIN008.wav",2023-01-03 01:00:11,2023-01-03 07:47:24
"cc23_KNIN","cc23_KNIN009.wav",2023-01-03 07:47:26,2023-01-03 08:59:56
"cc23_KNIN","cc23_KNIN010.wav",2023-01-03 09:00:13,2023-01-03 16:59:56
"cc23_KNIN","cc23_KNIN011.wav",2023-01-03 17:00:15,2023-01-04 00:59:58
"cc23_KNIN","cc23_KNIN012.wav",2023-01-04 01:00:17,2023-01-04 09:00:01
"cc23_KNIN","cc23_KNIN013.wav",2023-01-04 09:00:19,2023-01-04 17:00:03
"cc23_KNIN","cc23_KNIN014.wav",2023-01-04 17:00:21,2023-01-05 01:00:05
"cc23_KNIN","cc23_KNIN015.wav",2023-01-05 01:00:23,2023-01-05 07:57:21
"cc23_KNIN","cc23_KNIN016.wav",2023-01-05 07:57:23,2023-01-05 09:00:08
"cc23_KNIN","cc23_KNIN017.wav",2023-01-05 09:00:25,2023-01-05 17:00:09
"cc23_KNIN","cc23_KNIN018.wav",2023-01-05 17:00:27,2023-01-06 00:20:58
"cc23_KNIN","cc23_KNIN019.wav",2023-01-06 00:21:00,2023-01-06 01:00:12
"cc23_KNIN","cc23_KNIN020.wav",2023-01-06 01:00:29,2023-01-06 09:00:13
"cc23_KNIN","cc23_KNIN021.wav",2023-01-06 09:00:31,2023-01-06 17:00:15
"cc23_KNIN","cc23_KNIN022.wav",2023-01-06 17:00:33,2023-01-07 01:00:17
"cc23_KNIN","cc23_KNIN023.wav",2023-01-07 01:00:35,2023-01-07 09:00:19
"cc23_KNIN","cc23_KNIN024.wav",2023-01-07 09:00:37,2023-01-07 17:00:21
"cc23_KNIN","cc23_KNIN025.wav",2023-01-07 17:00:39,2023-01-08 01:00:23
"cc23_KNIN","cc23_KNIN026.wav",2023-01-08 01:00:41,2023-01-08 09:00:25
"cc23_KNIN","cc23_KNIN027.wav",2023-01-08 09:00:43,2023-01-08 17:00:27
"cc23_KNIN","cc23_KNIN028.wav",2023-01-08 17:00:45,2023-01-09 00:38:44
"cc23_KNIN","cc23_KNIN029.wav",2023-01-09 00:38:46,2023-01-09 01:00:31
"cc23_KNIN","cc23_KNIN030.wav",2023-01-09 01:00:47,2023-01-09 08:06:13
"cc23_KNIN","cc23_KNIN031.wav",2023-01-09 08:06:16,2023-01-09 09:00:33
"cc23_KNIN","cc23_KNIN032.wav",2023-01-09 09:00:49,2023-01-09 17:00:33
"cc23_KNIN","cc23_KNIN033.wav",2023-01-09 17:00:50,2023-01-10 01:00:34
"cc23_KNIN","cc23_KNIN034.wav",2023-01-10 01:00:52,2023-01-10 09:00:36
"cc23_KNIN","cc23_KNIN035.wav",2023-01-10 09:00:54,2023-01-10 17:00:38
"cc23_KNIN","cc23_KNIN036.wav",2023-01-10 17:00:56,2023-01-11 01:00:41
"cc23_KNIN","cc23_KNIN037.wav",2023-01-11 01:00:58,2023-01-11 07:30:57
"cc23_KNIN","cc23_KNIN038.wav",2023-01-11 07:30:59,2023-01-11 09:00:44
"cc23_KNIN","cc23_KNIN039.wav",2023-01-11 09:01:00,2023-01-11 17:00:44
"cc23_KNIN","cc23_KNIN040.wav",2023-01-11 17:01:02,2023-01-12 00:01:41
"cc23_KNIN","cc23_KNIN041.wav",2023-01-12 00:01:43,2023-01-12 01:00:47
"cc23_KNIN","cc23_KNIN042.wav",2023-01-12 01:01:04,2023-01-12 09:00:49
"cc23_KNIN","cc23_KNIN043.wav",2023-01-12 09:01:06,2023-01-12 17:00:50
"cc23_KNIN","cc23_KNIN044.wav",2023-01-12 17:01:08,2023-01-13 00:00:52
"cc23_KNIN","cc23_KNIN045.wav",2023-01-13 00:00:54,2023-01-13 01:00:54
"cc23_KNIN","cc23_KNIN046.wav",2023-01-13 01:01:10,2023-01-13 08:21:16
"cc23_KNIN","cc23_KNIN047.wav",2023-01-13 08:21:18,2023-01-13 09:00:56
"cc23_KNIN","cc23_KNIN048.wav",2023-01-13 09:01:12,2023-01-13 17:00:57
"cc23_KNIN","cc23_KNIN049.wav",2023-01-13 17:01:14,2023-01-14 01:00:59
"cc23_KNIN","cc23_KNIN050.wav",2023-01-14 01:01:16,2023-01-14 09:01:00
"cc23_KNIN","cc23_KNIN051.wav",2023-01-14 09:01:18,2023-01-14 17:01:03
"cc23_KNIN","cc23_KNIN052.wav",2023-01-14 17:01:20,2023-01-15 01:01:05
"cc23_KNIN","cc23_KNIN053.wav",2023-01-15 01:01:22,2023-01-15 09:01:06
"cc23_KNIN","cc23_KNIN054.wav",2023-01-15 09:01:24,2023-01-15 17:01:09
"cc23_KNIN","cc23_KNIN055.wav",2023-01-15 17:01:26,2023-01-16 00:59:19
"cc23_KNIN","cc23_KNIN056.wav",2023-01-16 00:59:21,2023-01-16 01:01:12
"cc23_KNIN","cc23_KNIN057.wav",2023-01-16 01:01:28,2023-01-16 08:24:44
"cc23_KNIN","cc23_KNIN058.wav",2023-01-16 08:24:46,2023-01-16 09:01:15
"cc23_KNIN","cc23_KNIN059.wav",2023-01-16 09:01:30,2023-01-16 17:01:15
"cc23_KNIN","cc23_KNIN060.wav",2023-01-16 17:01:32,2023-01-17 01:01:17
"cc23_KNIN","cc23_KNIN061.wav",2023-01-17 01:01:34,2023-01-17 09:01:19
"cc23_KNIN","cc23_KNIN062.wav",2023-01-17 09:01:36,2023-01-17 17:01:21
"cc23_KNIN","cc23_KNIN063.wav",2023-01-17 17:01:38,2023-01-18 00:31:14
"cc23_KNIN","cc23_KNIN064.wav",2023-01-18 00:31:16,2023-01-18 01:01:24
"cc23_KNIN","cc23_KNIN065.wav",2023-01-18 01:01:40,2023-01-18 09:01:25
"cc23_KNIN","cc23_KNIN066.wav",2023-01-18 09:01:42,2023-01-18 17:01:27
